Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,total_onboard,serious_fatal_fraction,Destroyed,Make_Model
20080214X00188,Accident,MIA08CA047,2008-01-28,"Dawson, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,150J,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 150J
20080305X00269,Accident,DFW08CA063,2008-01-28,"Picayune, MS",United States,Non-Fatal,Substantial,Airplane,Cessna,177,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 177
20080207X00148,Accident,MIA08LA048,2008-01-29,"Marathon, FL",United States,Non-Fatal,Substantial,Airplane,Grumman,G-21A,No,2,Reciprocating,091,Personal,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,0.0,0,Grumman G-21A
20080321X00361,Accident,NYC08CA094,2008-01-29,"Hollywood, FL",United States,Non-Fatal,Substantial,Airplane,Piper,J3-C65,No,1,Reciprocating,091,Other,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper J3-C65
20080321X00359,Accident,NYC08CA089,2008-01-30,"Bessemer, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,210G,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Cessna 210G
20080212X00178,Incident,ENG08IA011,2008-01-31,"West Palm Beach, FL",United States,Non-Fatal,Minor,Airplane,Boeing,B757-200,No,Unknown,Turbo Fan,121,Unknown,0.0,6.0,0.0,140.0,VMC,Unknown,146.0,0.0410958904109589,0,Boeing B757-200
20080322X00367,Accident,NYC08CA102,2008-01-31,"Meridian, MS",United States,Non-Fatal,Substantial,Airplane,Beech,C90-1,No,2,Turbo Prop,091,Personal,0.0,0.0,0.0,4.0,IMC,Unknown,4.0,0.0,0,Beech C90-1
20080211X00169,Accident,NYC08MA090,2008-02-01,"Mount Airy, NC",United States,Fatal,Substantial,Airplane,Raytheon Aircraft Company,C90A,No,2,Turbo Prop,091,Personal,6.0,0.0,0.0,0.0,IMC,Unknown,6.0,1.0,0,Raytheon Aircraft Company C90A
20080211X00172,Accident,MIA08MA051,2008-02-01,"West Gardiner, ME",United States,Fatal,Destroyed,Airplane,Cessna,525,No,2,Turbo Fan,091,Personal,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,1,Cessna 525
20080211X00174,Accident,LAX08LA055,2008-02-01,"Palo Alto, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1,Reciprocating,091,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 152
20080206X00142,Accident,DFW08FA060,2008-02-02,"Lindsay, OK",United States,Fatal,Destroyed,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,091,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Cirrus Design Corp SR22
20080211X00167,Accident,SEA08LA068,2008-02-02,"Mukilteo, WA",United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,No,1,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Bellanca 17-30A
20080219X00209,Accident,LAX08FA058,2008-02-02,"Cabazon, CA",United States,Fatal,Destroyed,Airplane,Cessna,340A,No,2,Reciprocating,091,Personal,4.0,0.0,0.0,0.0,IMC,Unknown,4.0,1.0,1,Cessna 340A
20080228X00244,Accident,DFW08CA070,2008-02-03,"Jenks, OK",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20080211X00168,Accident,SEA08LA069,2008-02-04,"Parowan, UT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-301T,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-32R-301T
20080219X00205,Accident,DFW08FA061,2008-02-05,"Baytown, TX",United States,Fatal,Destroyed,Airplane,Cessna,210,No,1,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,1.0,1,Cessna 210
20080326X00389,Accident,ANC08CA034,2008-02-05,"McGrath, AK",United States,Non-Fatal,Substantial,Airplane,De Havilland,DHC-2,No,1,Reciprocating,091,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,De Havilland DHC-2
20080306X00277,Incident,DFW08CA071,2008-02-06,"Austin, TX",United States,Non-Fatal,Minor,Airplane,Cessna,172S,No,1,Reciprocating,091,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20080208X00158,Incident,OPS08IA006,2008-02-07,"St. Augustine, FL",United States,Non-Fatal,Minor,Airplane,Piper,PA-28-161,No,Unknown,Unknown,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-161
20080319X00330,Accident,MIA08LA053,2008-02-07,"Chamblee, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,C-172RG,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna C-172RG
20080326X00386,Accident,ANC08CA036,2008-02-07,"Chefornak, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,207,No,1,Reciprocating,091,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 207
20080213X00184,Accident,DFW08LA065,2008-02-08,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,TR182,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna TR182
20080220X00211,Accident,SEA08CA077,2008-02-08,"Mesa, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,172SP,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172SP
20080222X00232,Accident,CHI08LA080,2008-02-08,"Grand Meadow, MN",United States,Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,1.0,0,Cessna 140
20080321X00356,Accident,CHI08CA079,2008-02-08,"Litchfield, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,172RG,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172RG
20080324X00373,Accident,CHI08CA078,2008-02-08,"Cahokia, IL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180,No,2,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-44-180
20080515X00669,Accident,DFW08CA093,2008-02-08,"Arlington, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 152
20080219X00210,Accident,SEA08LA073,2008-02-09,"Piru, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180,No,2,Reciprocating,091,Instructional,0.0,3.0,0.0,0.0,VMC,Unknown,3.0,1.0,0,Piper PA-44-180
20080225X00234,Accident,SEA08CA075,2008-02-09,"Logan, UT",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 140
20080306X00276,Accident,DFW08CA067,2008-02-09,"Dallas, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Piper PA-28-140
20080416X00494,Accident,MIA08CA054,2008-02-09,"Tallahassee, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,No,1,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Cessna 177RG
20080213X00186,Accident,DFW08LA068,2008-02-10,"Spring, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-235,No,1,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-235
20080227X00239,Accident,DFW08CA069,2008-02-10,"Shallowater, TX",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper J3C-65
20080228X00246,Accident,SEA08LA079,2008-02-10,"Carefree, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,P210N,No,1,Reciprocating,091,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna P210N
20080306X00278,Accident,SEA08CA074,2008-02-10,"Red Lodge, MT",United States,Non-Fatal,Substantial,Airplane,Maule,M-7-235,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Maule M-7-235
20080321X00362,Accident,NYC08CA098,2008-02-10,"Pineland, FL",United States,Non-Fatal,Substantial,Airplane,Beech,23,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Beech 23
20080627X00934,Accident,NYC08CA096,2008-02-10,"Cumming, GA",United States,Non-Fatal,Substantial,Airplane,Maule,M-7-260C,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Maule M-7-260C
20080227X00237,Accident,CHI08FAMS1,2008-02-11,"Keflavik, Iceland",Iceland,Fatal,Substantial,Airplane,Cessna,310N,No,2,Reciprocating,091,Other,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,0,Cessna 310N
20080220X00221,Accident,DEN08LA057,2008-02-12,"Englewood, CO",United States,Non-Fatal,Substantial,Airplane,Beech,A45,No,1,Reciprocating,091,Other,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Beech A45
20080214X00192,Accident,CHI08WA077,2008-02-13,"Empingham, United Kingdom",United Kingdom,Fatal,Destroyed,Airplane,Piper,PA-28R-200,No,Unknown,Unknown,NUSN,Personal,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,1,Piper PA-28R-200
20080220X00215,Accident,DEN08FA058,2008-02-13,"Sterling, KS",United States,Fatal,Destroyed,Airplane,Piper,PA-23-250,No,2,Reciprocating,091,Positioning,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,1,Piper PA-23-250
20080222X00225,Incident,DCA08WA039,2008-02-13,"Helsinki, Finland",Finland,Non-Fatal,Minor,Airplane,Boeing,737-500,No,Unknown,Unknown,NUSC,Unknown,0.0,0.0,0.0,39.0,Unknown,Unknown,39.0,0.0,0,Boeing 737-500
20080222X00231,Accident,CHI08CA081,2008-02-13,"Cahokia, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,425,No,2,Turbo Prop,135,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 425
20080306X00279,Accident,SEA08CA076,2008-02-13,"Livermore, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 182
20080509X00645,Accident,LAX08WA071,2008-02-13,"Gascoyne Junc, Australia",Australia,Fatal,Substantial,Airplane,Piper,PA-18,No,Unknown,Unknown,NUSN,Other,2.0,0.0,0.0,2.0,VMC,Unknown,4.0,0.5,0,Piper PA-18
20080322X00365,Accident,NYC08CA103,2008-02-14,"Gainesville, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172P
20080516X00689,Accident,LAX08LA060,2008-02-14,"Mokuleia, HI",United States,Non-Fatal,Substantial,Airplane,Cessna,305-A,No,1,Reciprocating,091,Other,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 305-A
20080305X00266,Accident,MIA08CA056,2008-02-15,"Orlando, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20080326X00388,Accident,NYC08CA101,2008-02-15,"Greenville, ME",United States,Non-Fatal,Substantial,Airplane,Cessna,182K,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 182K
20080321X00358,Accident,CHI08CA084,2008-02-16,"Viroqua, WI",United States,Non-Fatal,Substantial,Airplane,Cessna,150G,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 150G
20080220X00216,Accident,DEN08FA059,2008-02-17,"Benton, KS",United States,Fatal,Destroyed,Airplane,Cessna,414A,No,2,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,1,Cessna 414A
20080313X00311,Accident,LAX08CA061,2008-02-17,"El Cajon, CA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-22
20080313X00312,Accident,LAX08CA062,2008-02-17,"Kalispell, MT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-32-300
20081124X34243,Accident,DCA08CA041,2008-02-17,"Washington, DC",United States,Non-Fatal,Minor,Airplane,Embraer,ERJ170,No,2,Turbo Fan,121,Unknown,0.0,0.0,0.0,132.0,VMC,Unknown,132.0,0.0,0,Embraer ERJ170
20080228X00243,Incident,DFW08IA073,2008-02-18,"Austin, TX",United States,Non-Fatal,Minor,Airplane,Mcdonnell Douglas,MD-88,No,2,Turbo Fan,121,Unknown,0.0,0.0,0.0,148.0,VMC,Unknown,148.0,0.0,0,Mcdonnell Douglas MD-88
20080319X00338,Accident,NYC08WA104,2008-02-18,"Caico Seco, Venezuela",Venezuela,Fatal,Destroyed,Airplane,Cessna,650,No,Unknown,Unknown,NUSN,Unknown,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,1.0,1,Cessna 650
20080325X00383,Accident,NYC08CA125,2008-02-19,"Halls, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 140
20080326X00387,Accident,NYC08CA105,2008-02-19,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,No,2,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-30
20080330X00399,Accident,NYC08CA110,2008-02-19,"Perry, GA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172N
20080411X00460,Accident,NYC08CA108,2008-02-19,"Winder, GA",United States,Non-Fatal,Substantial,Airplane,Aviat,A-1B,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Aviat A-1B
20080304X00256,Accident,DEN08WA060,2008-02-20,"Auxerre, France",France,Fatal,Destroyed,Airplane,Beech,95-55,No,Unknown,Unknown,NUSN,Personal,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,0.5,1,Beech 95-55
20080228X00245,Accident,SEA08LA082,2008-02-22,"Kayenta, AZ",United States,Non-Fatal,Substantial,Airplane,Raytheon Aircraft Company,1900D,No,2,Turbo Prop,091,Other,0.0,3.0,2.0,15.0,IMC,Unknown,20.0,0.15,0,Raytheon Aircraft Company 1900D
20080319X00336,Accident,NYC08FA109,2008-02-22,"Cumberland, MD",United States,Fatal,Substantial,Airplane,Beech,A36,No,1,Reciprocating,091,Business,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,0,Beech A36
20080229X00247,Accident,LAX08LA064,2008-02-23,"Willcox, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,210,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,1.0,VMC,Unknown,2.0,0.5,0,Cessna 210
20080310X00291,Accident,CHI08CA087,2008-02-23,"Poplar Grove, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 140
20080404X00432,Incident,DFW08WA090,2008-02-25,"Mexico City, Mexico",Mexico,Non-Fatal,Minor,Airplane,Boeing,777-2Q8,No,2,Turbo Fan,NUSC,Unknown,0.0,0.0,0.0,403.0,VMC,Unknown,403.0,0.0,0,Boeing 777-2Q8
20080416X00489,Accident,NYC08CA128,2008-02-25,"Apopka, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA 32-300,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Piper PA 32-300
20080403X00424,Accident,SEA08LA083,2008-02-26,"Moab, UT",United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 180
20080408X00440,Accident,NYC08LA112,2008-02-26,"Athens, GA",United States,Non-Fatal,Substantial,Airplane,Beech,A36,No,1,Unknown,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Beech A36
20080304X00257,Accident,MIA08LA066,2008-02-27,"Tampa, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,210L,No,1,Reciprocating,135,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 210L
20080306X00281,Accident,ANC08FA037,2008-02-27,"Tyonek, AK",United States,Fatal,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 170B
20080319X00339,Accident,NYC08WA114,2008-02-27,"Santiago, Chile",Chile,Fatal,Destroyed,Airplane,Cessna,210M,No,Unknown,Unknown,NUSN,Instructional,6.0,0.0,0.0,0.0,VMC,Unknown,6.0,1.0,1,Cessna 210M
20080324X00370,Accident,NYC08CA113,2008-02-27,"Quincy, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,177B,No,1,Reciprocating,091,Personal,0.0,2.0,1.0,0.0,VMC,Unknown,3.0,0.6666666666666666,0,Cessna 177B
20080430X00565,Accident,LAX08CA067,2008-02-27,"Gila Bend, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180,No,2,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-44-180
20080305X00271,Accident,LAX08FA068,2008-02-28,"Riverside, CA",United States,Fatal,Destroyed,Airplane,Mooney,M20C,No,1,Reciprocating,091,Personal,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,1.0,1,Mooney M20C
20080414X00468,Accident,NYC08CA122,2008-02-28,"Brookhaven, MS",United States,Non-Fatal,Substantial,Airplane,Beech,B-55,No,2,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Beech B-55
20080407X00435,Accident,LAX08CA070,2008-02-29,"Truckee, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 170B
20080416X00495,Accident,MIA08CA069,2008-02-29,"Vero Beach, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-161
20080307X00283,Incident,DFW08IA074,2008-03-01,"Dallas, TX",United States,Non-Fatal,Minor,Airplane,Boeing,737-3H4,No,2,Turbo Fan,121,Unknown,0.0,0.0,0.0,244.0,IMC,Unknown,244.0,0.0,0,Boeing 737-3H4
20080401X00406,Accident,CHI08CA090,2008-03-01,"Apple River, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,172,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Cessna 172
20080321X00353,Accident,NYC08CA118,2008-03-02,"Lincoln Park, NJ",United States,Non-Fatal,Substantial,Airplane,Cessna,172SP,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172SP
20080322X00366,Accident,NYC08CA120,2008-03-02,"Dayton, TN",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 140
20080331X00402,Accident,CHI08CA089,2008-03-02,"Scribner, NE",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-135,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-22-135
20080413X00463,Accident,NYC08CA119,2008-03-02,"S.Charleston, WV",United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 182Q
20080416X00490,Accident,MIA08CA071,2008-03-02,"Norwood, MA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-38-112
20080716X01057,Accident,DFW08CA142,2008-03-02,"Sherman, TX",United States,Non-Fatal,Substantial,Airplane,North American,T-28D,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,North American T-28D
20080305X00272,Accident,SEA08LA084,2008-03-03,"Mammoth, CA",United States,Non-Fatal,Substantial,Airplane,Raytheon Aircraft Company,B36TC,No,1,Reciprocating,091,Personal,0.0,1.0,1.0,0.0,VMC,Unknown,2.0,0.5,0,Raytheon Aircraft Company B36TC
20080318X00325,Accident,MIA08CA057,2008-03-03,"Centre, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172N
20080404X00430,Accident,SEA08LA085,2008-03-03,"Chandler, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28-161
20080311X00297,Accident,DFW08MA076,2008-03-04,"Oklahoma City, OK",United States,Fatal,Destroyed,Airplane,Cessna,500,No,2,Other,091,Unknown,5.0,0.0,0.0,0.0,VMC,Unknown,5.0,1.0,1,Cessna 500
20080610X00818,Accident,ANC08LA039,2008-03-04,"Nikolai, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-18-150
20080320X00343,Accident,DFW08CA077,2008-03-05,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28R-200
20080327X00392,Accident,ANC08CA041,2008-03-05,"Takotna, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Cessna 185
20080403X00421,Accident,SEA08CA086,2008-03-05,"Jerome, ID",United States,Non-Fatal,Substantial,Airplane,Maule,M-4,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Maule M-4
20080415X00488,Accident,MIA08CA077,2008-03-05,"West Palm Beach, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA24-260,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA24-260
20080502X00584,Accident,NYC08CA123,2008-03-05,"Leonardtown, MD",United States,Non-Fatal,Substantial,Airplane,Maule,MT-7-235,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Maule MT-7-235
20080518X00690,Accident,MIA08CA073,2008-03-06,"Fort Lauderdale, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 182
20080317X00320,Accident,SEA08LA087,2008-03-07,"Bishop, CA",United States,Non-Fatal,Substantial,Airplane,Maule,M-4,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Maule M-4
20080404X00431,Accident,SEA08CA092,2008-03-07,"Bountiful, UT",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-24
20080311X00294,Accident,DFW08FA078,2008-03-08,"Gun Barrel City, TX",United States,Fatal,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,091,Personal,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,0.5,0,Cessna 172M
20080318X00327,Accident,MIA08CA074,2008-03-08,"Stuart, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,525B,No,2,Turbo Fan,091,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 525B
20080603X00781,Accident,NYC08CA127,2008-03-08,"Charlottesville, VA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172N
20080402X00413,Accident,NYC08CA135,2008-03-09,"Richmond, VA",United States,Non-Fatal,Substantial,Airplane,Cessna,172R,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172R
20080414X00470,Accident,DEN08CA063,2008-03-10,"Nickerson, KS",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-22
20080317X00315,Accident,DFW08FA080,2008-03-11,"Abbeville, LA",United States,Fatal,Destroyed,Airplane,Cessna,T210M,No,1,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,1,Cessna T210M
20080321X00352,Accident,LAX08LA073,2008-03-11,"Mercury, NV",United States,Non-Fatal,Substantial,Airplane,Cessna,402C,No,2,Reciprocating,135,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 402C
20080325X00384,Accident,NYC08TA130,2008-03-11,"Spartanburg, SC",United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,1,Reciprocating,091,Other,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 180
20080416X00492,Accident,ANC08LA042,2008-03-11,"White Mountain, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,1.0,IMC,Unknown,3.0,0.6666666666666666,0,Cessna 180
